id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,themes
news_mins_1_chg,The minimum of L or S above for 1-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9175,241,526,[]
news_mins_1_pct_dn,Number of minutes that elapsed before price went down 1 percentage point,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.8309,178,542,[]
news_mins_1_pct_up,Number of minutes that elapsed before price went up 1 percentage point,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.1857,282,523,[]
news_mins_20_chg,The minimum of L or S above for 20-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9142,1032,2127,[]
news_mins_20_pct_dn,Number of minutes that elapsed before price went down 20 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9678,410,871,[]
news_mins_20_pct_up,Number of minutes that elapsed before price went up 20 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9673,202,366,[]
news_mins_2_chg,The minimum of L or S above for 2-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.5275,113,306,[]
news_mins_2_pct_dn,Number of minutes that elapsed before price went down 2 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.4407,153,324,[]
news_mins_2_pct_up,Number of minutes that elapsed before price went up 2 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.2845,140,472,[]
news_mins_3_chg,The minimum of L or S above for 3-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9174,165,361,[]
news_mins_3_pct_dn,Number of minutes that elapsed before price went down 3 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9174,185,332,[]
news_mins_3_pct_up,Number of minutes that elapsed before price went up 3 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9209,355,686,[]
news_mins_4_chg,The minimum of L or S above for 4-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9209,153,319,[]
news_mins_4_pct_dn,Number of minutes that elapsed before price went down 4 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.971,202,337,[]
news_mins_4_pct_up,Number of minutes that elapsed before price went up 4 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9673,219,453,[]
news_mins_5_chg,The minimum of L or S above for 5-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9671,316,1098,[]
news_mins_5_pct_dn,Number of minutes that elapsed before price went down 5 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.8467,569,979,[]
news_mins_5_pct_up,Number of minutes that elapsed before price went up 5 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9214,528,1066,[]
news_mins_7_5_chg,The minimum of L or S above for 7.5-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.2994,148,470,[]
news_mins_7_5_pct_dn,Number of minutes that elapsed before price went down 7.5 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.8817,488,877,[]
news_mins_7_5_pct_up,Number of minutes that elapsed before price went up 7.5 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.0728,231,459,[]
news_mov_vol,30 day moving average session volume,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.8046,509,1354,[]
news_open,Price at the session open,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.7145,508,992,[]
news_open_gap,(DayOpen - PrevClose) / PrevClose,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.6247,418,697,[]
news_open_vol,Main open volume,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.4361,129,336,[]
news_pct_10min,The percent change in price in the first 10 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.7657,331,618,[]
news_pct_120min,The percent change in price in the first 120 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9063,519,960,[]
news_pct_1min,The percent change in price in the first minute following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9717,406,662,[]
news_pct_30min,The percent change in price in the first 30 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9717,305,525,[]
news_pct_30sec,The percent change in price in the 30 seconds following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9673,375,567,[]
news_pct_5_min,The percent change in price in the first 5 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.774,236,328,[]
news_pct_60min,The percent change in price in the first 60 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9692,296,547,[]
news_pct_90min,The percent change in price in the first 90 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9692,348,652,[]
news_pe_ratio,Reported price-to-earnings ratio for the calendar day of the session,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9662,1243,2743,[]
news_post_vwap,Post-session volume-weighted average price,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9705,249,497,[]
news_pre_vwap,Pre-session volume weighted average price,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.8289,169,279,[]
news_prev_close,Previous trading day's close price,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.1728,108,291,[]
news_prev_day_ret,Percent change between the previous day's open and close,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.7311,244,475,[]
news_prev_vol,Previous day's session volume,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.0374,458,1304,[]
news_range_stddev,"(RangeAmt - AvgRange) / RangeStdDev, where AvgRange is the average of the daily range, and RangeStdDev is one standard deviation for the daily range, both for 30 calendar days","{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.6172,181,534,[]
news_ratio_vol,Curr_Vol / Mov_Vol,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.5122,225,517,[]
news_session_range,Session High Price - Session Low Price,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.4236,534,1009,[]
news_session_range_pct,(Session High Price - Session Low Price) / Session Low Price.,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.268,427,688,[]
news_short_interest,Total number of shares sold short divided by total number of shares outstanding,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.872,243,371,[]
news_spy_close,Price of SPY at close of session,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9717,713,1680,[]
news_spy_last,Last Price of the SPY at the time of the news,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9718,660,1346,[]
news_ton_high,Highest price reached during the session before the time of news,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9707,250,481,[]
news_ton_last,Price at the time of news,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9717,470,791,[]
news_ton_low,Lowest price reached during the session before the time of the news,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9707,223,452,[]
news_tot_ticks,Total number of ticks for the trading day,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9691,917,1893,[]
news_vol_stddev,"(CurrentVolume - AvgVol)/VolStDev, where AvgVol is the average of the daily volume, and VolStdDev is one standard deviation for the daily volume, both for 30 calendar days","{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,MATRIX,1.0,0.9672,321,883,[]
nws12_afterhsz_01l,Number of minutes that elapsed before price went up 10 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,535,834,[]
nws12_afterhsz_01p,The minimum of L or S above for 10 minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,182,268,[]
nws12_afterhsz_01s,Number of minutes that elapsed before price went down 10 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,227,400,[]
nws12_afterhsz_02l,Number of minutes that elapsed before price went up 20 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,29,35,[]
nws12_afterhsz_02p,The minimum of L or S above for 20-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,30,35,[]
nws12_afterhsz_02s,Number of minutes that elapsed before price went down 20 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,37,40,[]
nws12_afterhsz_10_min,The percent change in price in the first 10 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.3704,259,313,[]
nws12_afterhsz_120_min,The percent change in price in the first 120 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.4604,124,152,[]
nws12_afterhsz_1_minute,The percent change in price in the first minute following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.255,285,504,[]
nws12_afterhsz_1l,Number of minutes that elapsed before price went up 1 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,427,789,[]
nws12_afterhsz_1p,The minimum of L or S above for 1-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,90,136,[]
nws12_afterhsz_1s,Number of minutes that elapsed before price went down 1 percentage point,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,110,190,[]
nws12_afterhsz_2l,Number of minutes that elapsed before price went up 2 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,207,283,[]
nws12_afterhsz_2p,The minimum of L or S above for 2-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,45,124,[]
nws12_afterhsz_2s,Number of minutes that elapsed before price went down 2 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,50,91,[]
nws12_afterhsz_30_min,The percent change in price in the first 30 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.4203,32,40,[]
nws12_afterhsz_3l,Number of minutes that elapsed before price went up 3 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,67,177,[]
nws12_afterhsz_3p,The minimum of L or S above for 3-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,40,128,[]
nws12_afterhsz_3s,Number of minutes that elapsed before price went down 3 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,274,549,[]
nws12_afterhsz_41rta,14-day Average True Range,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.7068,37,53,[]
nws12_afterhsz_4l,Number of minutes that elapsed before price went up 4 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,43,86,[]
nws12_afterhsz_4p,The minimum of L or S above for 4-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,40,106,[]
nws12_afterhsz_4s,Number of minutes that elapsed before price went down 4 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,246,672,[]
nws12_afterhsz_57l,Number of minutes that elapsed before price went up 7.5 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,255,381,[]
nws12_afterhsz_57p,The minimum of L or S above for 7.5-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,33,74,[]
nws12_afterhsz_57s,Number of minutes that elapsed before price went down 7.5 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,617,2049,[]
nws12_afterhsz_5_min,The percent change in price in the first 5 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.3322,84,114,[]
nws12_afterhsz_5l,Number of minutes that elapsed before price went up 5 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,336,675,[]
nws12_afterhsz_5p,The minimum of L or S above for 5-minute bucket,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,41,97,[]
nws12_afterhsz_5s,Number of minutes that elapsed before price went down 5 percentage points,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,144,232,[]
nws12_afterhsz_60_min,The percent change in price in the first 60 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.4438,33,36,[]
nws12_afterhsz_90_min,The percent change in price in the first 90 minutes following the news release,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.4541,77,102,[]
nws12_afterhsz_allticks,Total number of ticks for the trading day,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,34,60,[]
nws12_afterhsz_atrratio,Ratio of Today Range to 20-day average true range,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.6449,63,86,[]
nws12_afterhsz_close_vol,Main close volume,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.5536,8,8,[]
nws12_afterhsz_curr_vol,Current day's session volume,"{'id': 'news12', 'name': 'US News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news', 'name': 'News'}",USA,1,TOP3000,VECTOR,,0.707,30,39,[]
